127060.64756117348 1924.109126984119 
184245.8502926129 15.28333333333333 
170850.77827669404 62.694841269841284 
129767.92868035578 1278.9571428571387 
129667.64883518784 1740.2638888888828 
184237.21628706748 20.427380952380954 
163417.42784336026 96.89603174603174 
154231.11217069087 206.12936507936493 
161634.6409136318 204.66190476190442 
130480.46271848764 1146.1230158730127 
132316.99138697403 1023.1626984126987 
128631.28289878626 1788.4519841269778 
152887.63884359825 328.67976190476156 
150699.084771719 348.00634920634917 
127796.56797649956 1873.836111111105 
133282.1629378392 874.3936507936509 
131455.34359545266 1023.3876984126987 
134395.5829747029 744.767063492064 
138987.03520462988 508.17261904761995 
135827.87200158788 675.8488095238108 
137335.25228116792 666.3686507936518 
148839.5824987907 382.83888888888924 
137436.92642685308 574.0694444444459 
141088.67143574124 476.8730158730168 
143536.01788920735 418.20634920634984 
140721.93872491532 501.7079365079373 
142823.57495602683 470.40833333333416 
146651.0284269112 402.1654761904766 
145270.92140949282 411.74166666666713 
137377.98077936462 609.9519841269858 
142993.63761309517 451.8242063492072 
146296.368923807 405.34444444444483 
143169.2851783815 443.0412698412703 
