3477.8057079374576 55.70753968253972 
3254.536914155802 68.6698412698413 
3249.369802323292 94.98531746031742 
3020.9899983007485 107.94761904761899 
2892.8409070328903 149.7376984126983 
2876.430746968941 193.1333333333331 
2832.5474782020715 227.0880952380948 
2748.2816557010847 234.92341269841245 
2746.571919374501 321.8980158730159 
2682.9006114933504 385.53730158730207 
2637.465449744063 398.0452380952386 
2551.6750124165364 427.2273809523816 
2521.917095841141 439.73531746031813 
2482.3619406840394 444.7900793650802 
2415.8480431810262 478.9964285714293 
2392.478254263162 484.8067460317466 
2373.127947681917 492.8083333333341 
2282.675734034475 505.3162698412706 
2224.1754771077076 508.83373015873093 
2201.3403098197023 1530.1658730158654 
2143.032469455052 1577.107142857135 
3254.3557600244103 76.26230158730158 
2634.593753495592 423.1535714285721 
